time,q1,q2,q3,q4,q5,q6,ph_x,ph_y,ph_z,h,n_c,frameId,d,vr,vh
0.686,0.0459679,-1.54015,1.54015,-0.0459679,0.0306453,-0.0306453,0.97334,0.323634,0.65,0.209412,0,54,0.389641,-0.109366,0.059005
0.688,0.0465748,-1.53975,1.53975,-0.0465748,0.0310499,-0.0310499,0.973189,0.323966,0.65,0.208946,0,54,0.389307,-0.109779,0.0592228
0.69,0.0471846,-1.53934,1.53934,-0.0471846,0.0314564,-0.0314564,0.973038,0.324298,0.65,0.208479,0,54,0.388972,-0.110189,0.0594414
0.692,0.0477972,-1.53893,1.53893,-0.0477972,0.0318648,-0.0318648,0.972887,0.32463,0.65,0.208011,0,54,0.388635,-0.110595,0.0596609
0.694,0.0484126,-1.53852,1.53852,-0.0484126,0.0322751,-0.0322751,0.972735,0.324962,0.65,0.207543,0,54,0.388298,-0.110997,0.0598813
0.696,0.0490309,-1.53811,1.53811,-0.0490309,0.0326873,-0.0326873,0.972583,0.325293,0.65,0.207074,0,54,0.387959,-0.111395,0.0601026
0.698,0.049652,-1.5377,1.5377,-0.049652,0.0331013,-0.0331013,0.972431,0.325624,0.65,0.206605,0,54,0.387619,-0.111789,0.0603248
0.7,0.0502759,-1.53728,1.53728,-0.0502759,0.0335173,-0.0335173,0.972278,0.325955,0.65,0.206135,0,54,0.387278,-0.112178,0.0605478
0.702,0.0509026,-1.53686,1.53686,-0.0509026,0.0339351,-0.0339351,0.972125,0.326286,0.65,0.205664,0,54,0.386935,-0.112564,0.0607717
0.704,0.0515321,-1.53644,1.53644,-0.0515321,0.0343547,-0.0343547,0.971971,0.326616,0.65,0.205193,0,54,0.386591,-0.112945,0.0609966
0.706,0.0521644,-1.53602,1.53602,-0.0521644,0.0347762,-0.0347762,0.971817,0.326946,0.65,0.204721,0,54,0.386247,-0.113322,0.0612223
0.708,0.0527994,-1.5356,1.5356,-0.0527994,0.0351996,-0.0351996,0.971663,0.327276,0.65,0.204249,0,54,0.385901,-0.113695,0.0614489
0.71,0.0534373,-1.53517,1.53517,-0.0534373,0.0356249,-0.0356249,0.971508,0.327606,0.65,0.203776,0,54,0.385553,-0.114064,0.0616764
0.712,0.0540779,-1.53474,1.53474,-0.0540779,0.0360519,-0.0360519,0.971353,0.327936,0.65,0.203303,0,54,0.385205,-0.114429,0.0619047
0.714,0.0547213,-1.53432,1.53432,-0.0547213,0.0364809,-0.0364809,0.971198,0.328265,0.65,0.202829,0,54,0.384856,-0.114789,0.062134
0.716,0.0553674,-1.53388,1.53388,-0.0553674,0.0369116,-0.0369116,0.971042,0.328594,0.65,0.202355,0,54,0.384505,-0.115145,0.0623642
0.718,0.0560163,-1.53345,1.53345,-0.0560163,0.0373442,-0.0373442,0.970885,0.328923,0.65,0.20188,0,54,0.384153,-0.115496,0.0625953
0.72,0.056668,-1.53302,1.53302,-0.056668,0.0377786,-0.0377786,0.970729,0.329251,0.65,0.201405,0,54,0.3838,-0.115843,0.0628273
0.722,0.0573223,-1.53258,1.53258,-0.0573223,0.0382149,-0.0382149,0.970572,0.32958,0.65,0.200929,0,54,0.383446,-0.116185,0.0630601
0.724,0.0579794,-1.53214,1.53214,-0.0579794,0.0386529,-0.0386529,0.970414,0.329908,0.65,0.200453,0,54,0.383091,-0.116523,0.0632939
0.726,0.0586392,-1.5317,1.5317,-0.0586392,0.0390928,-0.0390928,0.970257,0.330236,0.65,0.199977,0,54,0.382735,-0.116857,0.0635286
0.728,0.0593017,-1.53126,1.53126,-0.0593017,0.0395345,-0.0395345,0.970098,0.330564,0.65,0.1995,0,54,0.382378,-0.117186,0.0637642
0.73,0.059967,-1.53082,1.53082,-0.059967,0.039978,-0.039978,0.96994,0.330891,0.65,0.199023,0,54,0.382019,-0.11751,0.0640007
0.732,0.0606349,-1.53037,1.53037,-0.0606349,0.0404233,-0.0404233,0.969781,0.331218,0.65,0.198545,0,54,0.38166,-0.11783,0.0642381
0.734,0.0613055,-1.52993,1.52993,-0.0613055,0.0408703,-0.0408703,0.969622,0.331545,0.65,0.198067,0,54,0.381299,-0.118145,0.0644764
0.736,0.0619788,-1.52948,1.52948,-0.0619788,0.0413192,-0.0413192,0.969462,0.331872,0.65,0.197589,0,54,0.380938,-0.118455,0.0647157
0.738,0.0626547,-1.52903,1.52903,-0.0626547,0.0417698,-0.0417698,0.969302,0.332198,0.65,0.197111,0,54,0.380575,-0.118761,0.0649558
0.74,0.0633334,-1.52857,1.52857,-0.0633334,0.0422222,-0.0422222,0.969142,0.332525,0.65,0.196632,0,54,0.380211,-0.119062,0.0651969
0.742,0.0640147,-1.52812,1.52812,-0.0640147,0.0426764,-0.0426764,0.968981,0.332851,0.65,0.196153,0,54,0.379846,-0.119358,0.0654389
0.744,0.0646986,-1.52766,1.52766,-0.0646986,0.0431324,-0.0431324,0.96882,0.333177,0.65,0.195674,0,54,0.37948,-0.119649,0.0656818
0.746,0.0653852,-1.52721,1.52721,-0.0653852,0.0435901,-0.0435901,0.968658,0.333502,0.65,0.195195,0,54,0.379114,-0.119935,0.0659256
0.748,0.0660744,-1.52675,1.52675,-0.0660744,0.0440496,-0.0440496,0.968496,0.333827,0.65,0.194715,0,54,0.378746,-0.120217,0.0661703
0.75,0.0667663,-1.52629,1.52629,-0.0667663,0.0445108,-0.0445108,0.968334,0.334153,0.65,0.194235,0,54,0.378377,-0.120493,0.066416
0.752,0.0674607,-1.52582,1.52582,-0.0674607,0.0449738,-0.0449738,0.968171,0.334477,0.65,0.193756,0,54,0.378007,-0.120765,0.0666626
0.754,0.0681578,-1.52536,1.52536,-0.0681578,0.0454385,-0.0454385,0.968008,0.334802,0.65,0.193276,0,54,0.377636,-0.121032,0.0669101
0.756,0.0688575,-1.52489,1.52489,-0.0688575,0.045905,-0.045905,0.967845,0.335126,0.65,0.192795,0,54,0.377264,-0.121293,0.0671586
0.758,0.0695598,-1.52442,1.52442,-0.0695598,0.0463732,-0.0463732,0.967681,0.335451,0.65,0.192315,0,54,0.376891,-0.12155,0.0674079
0.76,0.0702647,-1.52395,1.52395,-0.0702647,0.0468431,-0.0468431,0.967517,0.335775,0.65,0.191835,0,54,0.376517,-0.121801,0.0676583
0.762,0.0709721,-1.52348,1.52348,-0.0709721,0.0473147,-0.0473147,0.967352,0.336098,0.65,0.191354,0,54,0.376142,-0.122048,0.0679095
0.764,0.0716822,-1.52301,1.52301,-0.0716822,0.0477881,-0.0477881,0.967187,0.336422,0.65,0.190874,0,54,0.375766,-0.122289,0.0681617
0.766,0.0723948,-1.52253,1.52253,-0.0723948,0.0482632,-0.0482632,0.967022,0.336745,0.65,0.190393,0,54,0.37539,-0.122525,0.0684148
0.768,0.0731099,-1.52206,1.52206,-0.0731099,0.0487399,-0.0487399,0.966857,0.337068,0.65,0.189913,0,54,0.375012,-0.122756,0.0686688
0.77,0.0738276,-1.52158,1.52158,-0.0738276,0.0492184,-0.0492184,0.966691,0.337391,0.65,0.189432,0,54,0.374633,-0.122981,0.0689238
0.772,0.0745479,-1.5211,1.5211,-0.0745479,0.0496986,-0.0496986,0.966524,0.337713,0.65,0.188952,0,54,0.374254,-0.123201,0.0691798
0.774,0.0752707,-1.52062,1.52062,-0.0752707,0.0501804,-0.0501804,0.966357,0.338035,0.65,0.188471,0,54,0.373873,-0.123416,0.0694366
0.776,0.075996,-1.52013,1.52013,-0.075996,0.050664,-0.050664,0.96619,0.338357,0.65,0.187991,0,54,0.373492,-0.123626,0.0696944
0.778,0.0767238,-1.51965,1.51965,-0.0767238,0.0511492,-0.0511492,0.966023,0.338679,0.65,0.187511,0,54,0.37311,-0.12383,0.0699532
0.78,0.0774542,-1.51916,1.51916,-0.0774542,0.0516361,-0.0516361,0.965855,0.339001,0.65,0.18703,0,54,0.372727,-0.124029,0.0702129
0.782,0.078187,-1.51867,1.51867,-0.078187,0.0521247,-0.0521247,0.965687,0.339322,0.65,0.18655,0,54,0.372343,-0.124222,0.0704736
0.784,0.0789224,-1.51818,1.51818,-0.0789224,0.0526149,-0.0526149,0.965518,0.339643,0.65,0.18607,0,54,0.371958,-0.12441,0.0707352
0.786,0.0796602,-1.51769,1.51769,-0.0796602,0.0531068,-0.0531068,0.965349,0.339964,0.65,0.185591,0,54,0.371572,-0.124592,0.0709977
0.788,0.0804005,-1.5172,1.5172,-0.0804005,0.0536004,-0.0536004,0.96518,0.340284,0.65,0.185111,0,54,0.371185,-0.124769,0.0712612
0.79,0.0811433,-1.5167,1.5167,-0.0811433,0.0540956,-0.0540956,0.96501,0.340605,0.65,0.184632,0,54,0.370798,-0.12494,0.0715257
0.792,0.0818886,-1.5162,1.5162,-0.0818886,0.0545924,-0.0545924,0.96484,0.340925,0.65,0.184152,0,54,0.37041,-0.125105,0.0717911
0.794,0.0826363,-1.51571,1.51571,-0.0826363,0.0550909,-0.0550909,0.964669,0.341245,0.65,0.183674,0,54,0.370021,-0.125265,0.0720575
0.796,0.0833865,-1.51521,1.51521,-0.0833865,0.055591,-0.055591,0.964499,0.341564,0.65,0.183195,0,54,0.369631,-0.125419,0.0723248
0.798,0.0841391,-1.5147,1.5147,-0.0841391,0.0560927,-0.0560927,0.964327,0.341884,0.65,0.182716,0,54,0.36924,-0.125567,0.0725931
0.8,0.0848941,-1.5142,1.5142,-0.0848941,0.0565961,-0.0565961,0.964156,0.342203,0.65,0.182238,0,54,0.368849,-0.12571,0.0728623
0.802,0.0856516,-1.5137,1.5137,-0.0856516,0.057101,-0.057101,0.963984,0.342522,0.65,0.18176,0,54,0.368456,-0.125847,0.0731325
0.804,0.0864114,-1.51319,1.51319,-0.0864114,0.0576076,-0.0576076,0.963812,0.34284,0.65,0.181283,0,54,0.368063,-0.125978,0.0734037
0.806,0.0871737,-1.51268,1.51268,-0.0871737,0.0581158,-0.0581158,0.963639,0.343159,0.65,0.180806,0,54,0.367669,-0.126103,0.0736758
0.808,0.0879384,-1.51217,1.51217,-0.0879384,0.0586256,-0.0586256,0.963466,0.343477,0.65,0.180329,0,54,0.367275,-0.126222,0.0739489
0.81,0.0887055,-1.51166,1.51166,-0.0887055,0.059137,-0.059137,0.963293,0.343795,0.65,0.179853,0,54,0.36688,-0.126335,0.0742229
0.812,0.089475,-1.51115,1.51115,-0.089475,0.05965,-0.05965,0.963119,0.344113,0.65,0.179377,0,54,0.366483,-0.126443,0.0744979
0.814,0.0902468,-1.51063,1.51063,-0.0902468,0.0601645,-0.0601645,0.962945,0.34443,0.65,0.178901,0,54,0.366087,-0.126544,0.0747739
0.816,0.091021,-1.51012,1.51012,-0.091021,0.0606807,-0.0606807,0.96277,0.344747,0.65,0.178426,0,54,0.365689,-0.126639,0.0750509
0.818,0.0917976,-1.5096,1.5096,-0.0917976,0.0611984,-0.0611984,0.962595,0.345064,0.65,0.177952,0,54,0.365291,-0.126729,0.0753288
0.82,0.0925765,-1.50908,1.50908,-0.0925765,0.0617177,-0.0617177,0.96242,0.345381,0.65,0.177478,0,54,0.364892,-0.126812,0.0756077
0.822,0.0933578,-1.50856,1.50856,-0.0933578,0.0622385,-0.0622385,0.962245,0.345697,0.65,0.177004,0,54,0.364493,-0.126889,0.0758876
0.824,0.0941414,-1.50804,1.50804,-0.0941414,0.0627609,-0.0627609,0.962069,0.346014,0.65,0.176531,0,54,0.364092,-0.126959,0.0761684
0.826,0.0949273,-1.50751,1.50751,-0.0949273,0.0632849,-0.0632849,0.961892,0.34633,0.65,0.176059,0,54,0.363692,-0.127024,0.0764502
0.828,0.0957155,-1.50699,1.50699,-0.0957155,0.0638104,-0.0638104,0.961716,0.346645,0.65,0.175587,0,54,0.36329,-0.127083,0.076733
0.83,0.0965061,-1.50646,1.50646,-0.0965061,0.0643374,-0.0643374,0.961539,0.346961,0.65,0.175116,0,54,0.362888,-0.127135,0.0770168
0.832,0.0972989,-1.50593,1.50593,-0.0972989,0.064866,-0.064866,0.961361,0.347276,0.65,0.174642,0,53,0.36453,-0.145606,0.0662997
0.834,0.0980941,-1.5054,1.5054,-0.0980941,0.0653961,-0.0653961,0.961184,0.347591,0.65,0.174134,0,53,0.364111,-0.145739,0.0665797
0.836,0.0988916,-1.50487,1.50487,-0.0988916,0.0659277,-0.0659277,0.961005,0.347906,0.65,0.173625,0,53,0.363691,-0.145867,0.0668607
0.838,0.0996913,-1.50434,1.50434,-0.0996913,0.0664608,-0.0664608,0.960827,0.34822,0.65,0.173117,0,53,0.36327,-0.145988,0.0671427
0.84,0.100493,-1.5038,1.5038,-0.100493,0.0669955,-0.0669955,0.960648,0.348535,0.65,0.172609,0,53,0.362848,-0.146103,0.0674257
0.842,0.101298,-1.50326,1.50326,-0.101298,0.0675317,-0.0675317,0.960469,0.348849,0.65,0.172102,0,53,0.362426,-0.146212,0.0677097
0.844,0.102104,-1.50273,1.50273,-0.102104,0.0680694,-0.0680694,0.960289,0.349163,0.65,0.171595,0,53,0.362003,-0.146314,0.0679947
0.846,0.102913,-1.50219,1.50219,-0.102913,0.0686085,-0.0686085,0.960109,0.349476,0.65,0.171089,0,53,0.361579,-0.146411,0.0682807
0.848,0.103724,-1.50165,1.50165,-0.103724,0.0691492,-0.0691492,0.959929,0.349789,0.65,0.170584,0,53,0.361154,-0.146501,0.0685678
0.85,0.104537,-1.5011,1.5011,-0.104537,0.0696913,-0.0696913,0.959748,0.350102,0.65,0.170079,0,53,0.360729,-0.146584,0.0688558
